Status	ReadID	Taxonomy	Kingdom	Phylum	Class	Order	Family	Genus	Species
C	NS500322:33:H5CC5BGXX:1:11102:15088:8132	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_;s_Lachnospiraceae bacterium A2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		Lachnospiraceae bacterium A2
U	NS500322:33:H5CC5BGXX:1:11103:15211:3588	unclassified							
U	NS500322:33:H5CC5BGXX:1:11103:19309:11862	unclassified							
C	NS500322:33:H5CC5BGXX:1:11103:15210:4420	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_uncultured Clostridium sp.	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	uncultured Clostridium sp.
U	NS500322:33:H5CC5BGXX:1:11102:15109:12006	unclassified							
C	NS500322:33:H5CC5BGXX:1:11101:4911:13337	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales	Bacteria	Firmicutes	Clostridia	Clostridiales			
U	NS500322:33:H5CC5BGXX:1:11101:16591:8577	unclassified							
C	NS500322:33:H5CC5BGXX:1:11101:15603:19738	root;k_Bacteria	Bacteria						
U	NS500322:33:H5CC5BGXX:1:11104:9759:18947	unclassified							
C	NS500322:33:H5CC5BGXX:1:11104:13069:13254	root;k_Bacteria	Bacteria						
C	NS500322:33:H5CC5BGXX:1:11105:7269:1160	root;k_Bacteria	Bacteria						
C	NS500322:33:H5CC5BGXX:1:11105:21770:3413	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Prevotellaceae;g_Prevotella;s_Prevotella sp. CAG:485	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella sp. CAG:485
U	NS500322:33:H5CC5BGXX:1:11105:16595:5196	unclassified							
C	NS500322:33:H5CC5BGXX:1:11104:23379:6690	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Shuttleworthia	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Shuttleworthia	
C	NS500322:33:H5CC5BGXX:1:11103:3580:13636	root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Pediococcus;s_Pediococcus damnosus	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus	Pediococcus damnosus
C	NS500322:33:H5CC5BGXX:1:11102:16558:7668	root;k_Bacteria;p_Firmicutes	Bacteria	Firmicutes					
C	NS500322:33:H5CC5BGXX:1:11102:5322:16054	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Rikenellaceae;g_Alistipes;s_Alistipes sp. CAG:29	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes sp. CAG:29
C	NS500322:33:H5CC5BGXX:1:11101:26763:4473	root;k_Bacteria;p_Firmicutes	Bacteria	Firmicutes					
U	NS500322:33:H5CC5BGXX:1:11101:13600:5653	unclassified							
U	NS500322:33:H5CC5BGXX:1:11103:2808:9224	unclassified							
U	NS500322:33:H5CC5BGXX:1:11104:5924:16086	unclassified							
U	NS500322:33:H5CC5BGXX:1:11104:4446:10988	unclassified							
C	NS500322:33:H5CC5BGXX:1:11101:2281:11410	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_Ruminococcus;s_Ruminococcus gauvreauii	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus gauvreauii
C	NS500322:33:H5CC5BGXX:1:11104:8950:15499	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Eubacteriaceae;g_Eubacterium;s_Eubacterium sp. AB3007	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium sp. AB3007
C	NS500322:33:H5CC5BGXX:1:11101:16083:16053	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides distasonis
C	NS500322:33:H5CC5BGXX:1:11102:18482:1755	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Hungatella;s_Hungatella hathewayi	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Hungatella	Hungatella hathewayi
C	NS500322:33:H5CC5BGXX:1:11103:3413:7373	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Eisenbergiella;s_Eisenbergiella tayi	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Eisenbergiella	Eisenbergiella tayi
U	NS500322:33:H5CC5BGXX:1:11101:24566:2713	unclassified							
U	NS500322:33:H5CC5BGXX:1:11104:11079:10987	unclassified							
U	NS500322:33:H5CC5BGXX:1:11104:7339:5575	unclassified							
C	NS500322:33:H5CC5BGXX:1:11102:10261:8702	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Roseburia	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	
U	NS500322:33:H5CC5BGXX:1:11103:6155:17763	unclassified							
U	NS500322:33:H5CC5BGXX:1:11104:16790:18057	unclassified							
U	NS500322:33:H5CC5BGXX:1:11104:15584:18165	unclassified							
U	NS500322:33:H5CC5BGXX:1:11103:19124:8043	unclassified							
C	NS500322:33:H5CC5BGXX:1:11103:16437:10838	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales	Bacteria	Firmicutes	Clostridia	Clostridiales			
C	NS500322:33:H5CC5BGXX:1:11103:3381:5050	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Oscillospiraceae;g_Oscillibacter;s_Oscillibacter sp. 1-3	Bacteria	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Oscillibacter	Oscillibacter sp. 1-3
U	NS500322:33:H5CC5BGXX:1:11103:21631:12107	unclassified							
C	NS500322:33:H5CC5BGXX:1:11104:11769:15704	root;k_Bacteria	Bacteria						
U	NS500322:33:H5CC5BGXX:1:11102:4636:12518	unclassified							
C	NS500322:33:H5CC5BGXX:1:11101:19577:7400	root;k_Bacteria;p_Elusimicrobia;c_;o_;f_;g_;s_Elusimicrobia bacterium RIFOXYB2_FULL_62_6	Bacteria	Elusimicrobia					Elusimicrobia bacterium RIFOXYB2_FULL_62_6
U	NS500322:33:H5CC5BGXX:1:11102:10431:10876	unclassified							
U	NS500322:33:H5CC5BGXX:1:11102:9676:3577	unclassified							
C	NS500322:33:H5CC5BGXX:1:11102:13188:14110	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Candidatus Bacteroides periocalifornicus	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Candidatus Bacteroides periocalifornicus
U	NS500322:33:H5CC5BGXX:1:11104:25332:7533	unclassified							
U	NS500322:33:H5CC5BGXX:1:11102:8363:2035	unclassified							
U	NS500322:33:H5CC5BGXX:1:11102:23077:13670	unclassified							
U	NS500322:33:H5CC5BGXX:1:11104:21301:14640	unclassified							
U	NS500322:33:H5CC5BGXX:1:11104:10728:13180	unclassified							
U	NS500322:33:H5CC5BGXX:1:11104:8651:11070	unclassified							
C	NS500322:33:H5CC5BGXX:1:11104:8761:14608	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
U	NS500322:33:H5CC5BGXX:1:11104:4476:18338	unclassified							
C	NS500322:33:H5CC5BGXX:1:11103:12359:13754	root;k_Bacteria	Bacteria						
U	NS500322:33:H5CC5BGXX:1:11104:2637:18338	unclassified							
U	NS500322:33:H5CC5BGXX:1:11103:3237:12795	unclassified							
U	NS500322:33:H5CC5BGXX:1:11102:2175:10767	unclassified							
U	NS500322:33:H5CC5BGXX:1:11103:2282:18246	unclassified							
C	NS500322:33:H5CC5BGXX:1:11101:10152:14526	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Dorea;s_Dorea sp. 5-2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	Dorea sp. 5-2
U	NS500322:33:H5CC5BGXX:1:11101:3897:15195	unclassified							
U	NS500322:33:H5CC5BGXX:1:11104:2704:4441	unclassified							
C	NS500322:33:H5CC5BGXX:1:11101:13726:19756	root;k_Bacteria	Bacteria						
U	NS500322:33:H5CC5BGXX:1:11104:10278:3177	unclassified							
C	NS500322:33:H5CC5BGXX:1:11103:15035:20095	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Oscillospiraceae;g_Oscillibacter;s_Oscillibacter ruminantium	Bacteria	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Oscillibacter	Oscillibacter ruminantium
U	NS500322:33:H5CC5BGXX:1:11102:13059:2085	unclassified							
U	NS500322:33:H5CC5BGXX:1:11105:9755:1358	unclassified							
C	NS500322:33:H5CC5BGXX:1:11101:4266:13156	root;k_Bacteria;p_Tenericutes;c_Mollicutes;o_Mycoplasmatales;f_Mycoplasmataceae;g_Mycoplasma;s_Mycoplasma testudinis	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Mycoplasma testudinis
C	NS500322:33:H5CC5BGXX:1:11104:17768:13727	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_;s_Lachnospiraceae bacterium A4	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		Lachnospiraceae bacterium A4
C	NS500322:33:H5CC5BGXX:1:11104:14227:2122	root;k_Bacteria;p_Firmicutes;c_;o_;f_;g_;s_Firmicutes bacterium ASF500	Bacteria	Firmicutes					Firmicutes bacterium ASF500
U	NS500322:33:H5CC5BGXX:1:11104:7353:12680	unclassified							
U	NS500322:33:H5CC5BGXX:1:11103:12542:5309	unclassified							
C	NS500322:33:H5CC5BGXX:1:11104:5998:9582	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Lachnoclostridium;s_[Clostridium] saccharolyticum	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] saccharolyticum
C	NS500322:33:H5CC5BGXX:1:11102:3316:5034	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_;s_Lachnospiraceae bacterium A2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		Lachnospiraceae bacterium A2
U	NS500322:33:H5CC5BGXX:1:11103:6441:15789	unclassified							
U	NS500322:33:H5CC5BGXX:1:11102:9254:13095	unclassified							
C	NS500322:33:H5CC5BGXX:1:11102:14076:17504	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
C	NS500322:33:H5CC5BGXX:1:11103:18529:11127	root;k_Bacteria	Bacteria						
C	NS500322:33:H5CC5BGXX:1:11102:9828:4530	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Oscillospiraceae;g_Oscillibacter;s_Oscillibacter ruminantium	Bacteria	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Oscillibacter	Oscillibacter ruminantium
U	NS500322:33:H5CC5BGXX:1:11104:18272:1623	unclassified							
U	NS500322:33:H5CC5BGXX:1:11105:20992:5659	unclassified							
C	NS500322:33:H5CC5BGXX:1:11101:4625:9034	root;k_Bacteria;p_Firmicutes	Bacteria	Firmicutes					
C	NS500322:33:H5CC5BGXX:1:11102:9684:9494	root;k_Bacteria	Bacteria						
C	NS500322:33:H5CC5BGXX:1:11102:13356:15435	root;k_Bacteria;p_Firmicutes	Bacteria	Firmicutes					
U	NS500322:33:H5CC5BGXX:1:11101:2596:13307	unclassified							
U	NS500322:33:H5CC5BGXX:1:11103:1495:8615	unclassified							
C	NS500322:33:H5CC5BGXX:1:11104:18094:8548	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_;s_Lachnospiraceae bacterium 10-1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		Lachnospiraceae bacterium 10-1
C	NS500322:33:H5CC5BGXX:1:11101:17688:1256	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_;s_Lachnospiraceae bacterium 28-4	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		Lachnospiraceae bacterium 28-4
U	NS500322:33:H5CC5BGXX:1:11102:5916:4402	unclassified							
U	NS500322:33:H5CC5BGXX:1:11101:18898:18694	unclassified							
U	NS500322:33:H5CC5BGXX:1:11101:6279:13336	unclassified							
C	NS500322:33:H5CC5BGXX:1:11101:3519:4139	root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Bacillaceae;g_Bacillus;s_Bacillus sp. FJAT-14578	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus sp. FJAT-14578
C	NS500322:33:H5CC5BGXX:1:11102:2679:7336	root;k_Bacteria;p_Chloroflexi;c_;o_;f_;g_;s_Chloroflexi bacterium RBG_16_63_12	Bacteria	Chloroflexi					Chloroflexi bacterium RBG_16_63_12
C	NS500322:33:H5CC5BGXX:1:11102:9221:8707	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_;s_Lachnospiraceae bacterium COE1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		Lachnospiraceae bacterium COE1
U	NS500322:33:H5CC5BGXX:1:11102:5147:6986	unclassified							
U	NS500322:33:H5CC5BGXX:1:11101:2987:1257	unclassified							
C	NS500322:33:H5CC5BGXX:1:11101:13095:17956	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
C	NS500322:33:H5CC5BGXX:1:11102:13928:14604	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales	Bacteria	Firmicutes	Clostridia	Clostridiales			
U	NS500322:33:H5CC5BGXX:1:11101:15080:4534	unclassified							
U	NS500322:33:H5CC5BGXX:1:11104:4334:15159	unclassified							
C	NS500322:33:H5CC5BGXX:1:11104:8834:8405	root;k_Bacteria;p_Firmicutes;c_;o_;f_;g_;s_Firmicutes bacterium CAG:102	Bacteria	Firmicutes					Firmicutes bacterium CAG:102
U	NS500322:33:H5CC5BGXX:1:11101:2920:5025	unclassified							
U	NS500322:33:H5CC5BGXX:1:11102:6589:2360	unclassified							
C	NS500322:33:H5CC5BGXX:1:11104:20627:13081	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_;s_Lachnospiraceae bacterium A4	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		Lachnospiraceae bacterium A4
C	NS500322:33:H5CC5BGXX:1:11104:10184:11569	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_Faecalibacterium;s_Faecalibacterium prausnitzii	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	Faecalibacterium prausnitzii
C	NS500322:33:H5CC5BGXX:1:11102:3686:6084	root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Hyphomicrobiaceae;g_Pelagibacterium	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Pelagibacterium	
C	NS500322:33:H5CC5BGXX:1:11103:11445:8019	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
U	NS500322:33:H5CC5BGXX:1:11104:22293:7851	unclassified							
C	NS500322:33:H5CC5BGXX:1:11103:17636:6827	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Butyrivibrio;s_Butyrivibrio fibrisolvens	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Butyrivibrio	Butyrivibrio fibrisolvens
U	NS500322:33:H5CC5BGXX:1:11104:19701:20011	unclassified							
C	NS500322:33:H5CC5BGXX:1:11102:8306:7672	root;k_Bacteria;p_Firmicutes;c_;o_;f_;g_;s_Firmicutes bacterium CAG:110	Bacteria	Firmicutes					Firmicutes bacterium CAG:110
C	NS500322:33:H5CC5BGXX:1:11102:12714:13114	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_;s_Lachnospiraceae bacterium AC2014	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		Lachnospiraceae bacterium AC2014
U	NS500322:33:H5CC5BGXX:1:11103:8222:9584	unclassified							
U	NS500322:33:H5CC5BGXX:1:11104:9291:17325	unclassified							
C	NS500322:33:H5CC5BGXX:1:11104:5494:18024	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Marinilabiliales;f_Marinilabiliaceae;g_Thermophagus;s_Thermophagus xiamenensis	Bacteria	Bacteroidetes	Bacteroidia	Marinilabiliales	Marinilabiliaceae	Thermophagus	Thermophagus xiamenensis
C	NS500322:33:H5CC5BGXX:1:11101:2451:16621	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Roseburia;s_Roseburia sp. CAG:182	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia sp. CAG:182
C	NS500322:33:H5CC5BGXX:1:11101:2124:18671	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides sp. CAG:927	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. CAG:927
U	NS500322:33:H5CC5BGXX:1:11103:7710:3474	unclassified							
C	NS500322:33:H5CC5BGXX:1:11104:26375:10888	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales	Bacteria	Firmicutes	Clostridia	Clostridiales			
U	NS500322:33:H5CC5BGXX:1:11103:6480:9070	unclassified							
U	NS500322:33:H5CC5BGXX:1:11101:22508:4813	unclassified							
C	NS500322:33:H5CC5BGXX:1:11102:15209:14755	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_Neglecta;s_Neglecta timonensis	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Neglecta	Neglecta timonensis
U	NS500322:33:H5CC5BGXX:1:11104:23494:7393	unclassified							
U	NS500322:33:H5CC5BGXX:1:11101:14715:2498	unclassified							
C	NS500322:33:H5CC5BGXX:1:11104:21260:9638	root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Paenibacillaceae;g_Paenibacillus;s_Paenibacillus sp. P1XP2	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus sp. P1XP2
C	NS500322:33:H5CC5BGXX:1:11103:3916:15157	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae		
C	NS500322:33:H5CC5BGXX:1:11103:15565:12632	root;k_Archaea;p_Euryarchaeota;c_Thermococci;o_Thermococcales;f_Thermococcaceae;g_Pyrococcus;s_Pyrococcus sp. ST04	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus	Pyrococcus sp. ST04
C	NS500322:33:H5CC5BGXX:1:11103:21678:3760	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
U	NS500322:33:H5CC5BGXX:1:11103:20665:17237	unclassified							
U	NS500322:33:H5CC5BGXX:1:11104:17483:2541	unclassified							
C	NS500322:33:H5CC5BGXX:1:11102:14440:10406	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Lachnoclostridium	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	
U	NS500322:33:H5CC5BGXX:1:11102:9437:10779	unclassified							
U	NS500322:33:H5CC5BGXX:1:11103:20211:4516	unclassified							
C	NS500322:33:H5CC5BGXX:1:11104:16208:18356	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales	Bacteria	Firmicutes	Clostridia	Clostridiales			
C	NS500322:33:H5CC5BGXX:1:11101:22519:14825	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Peptostreptococcaceae;g_Peptoclostridium;s_Peptoclostridium acidaminophilum	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Peptoclostridium	Peptoclostridium acidaminophilum
U	NS500322:33:H5CC5BGXX:1:11104:11969:13403	unclassified							
U	NS500322:33:H5CC5BGXX:1:11101:22622:5650	unclassified							
C	NS500322:33:H5CC5BGXX:1:11104:3695:6159	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales	Bacteria	Firmicutes	Clostridia	Clostridiales			
C	NS500322:33:H5CC5BGXX:1:11102:7751:11227	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales	Bacteria	Firmicutes	Clostridia	Clostridiales			
C	NS500322:33:H5CC5BGXX:1:11104:11369:11526	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales	Bacteria	Firmicutes	Clostridia	Clostridiales			
U	NS500322:33:H5CC5BGXX:1:11101:24213:7187	unclassified							
C	NS500322:33:H5CC5BGXX:1:11104:2448:12733	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
U	NS500322:33:H5CC5BGXX:1:11105:8796:2113	unclassified							
U	NS500322:33:H5CC5BGXX:1:11104:18427:5375	unclassified							
C	NS500322:33:H5CC5BGXX:1:11104:7513:16770	root;k_Bacteria	Bacteria						
U	NS500322:33:H5CC5BGXX:1:11101:12137:15597	unclassified							
C	NS500322:33:H5CC5BGXX:1:11104:14197:6943	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales	Bacteria	Firmicutes	Clostridia	Clostridiales			
U	NS500322:33:H5CC5BGXX:1:11101:13510:6385	unclassified							
C	NS500322:33:H5CC5BGXX:1:11103:11616:19467	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Roseburia;s_Roseburia inulinivorans	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia inulinivorans
C	NS500322:33:H5CC5BGXX:1:11103:8713:6147	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Clostridium phoceensis	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium phoceensis
C	NS500322:33:H5CC5BGXX:1:11104:17723:16745	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales	Bacteria	Firmicutes	Clostridia	Clostridiales			
C	NS500322:33:H5CC5BGXX:1:11102:8371:6800	root;k_Bacteria;p_Firmicutes;c_;o_;f_;g_;s_Firmicutes bacterium ASF500	Bacteria	Firmicutes					Firmicutes bacterium ASF500
C	NS500322:33:H5CC5BGXX:1:11103:6027:11461	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_;s_Lachnospiraceae bacterium A2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		Lachnospiraceae bacterium A2
U	NS500322:33:H5CC5BGXX:1:11103:5297:17267	unclassified							
C	NS500322:33:H5CC5BGXX:1:11102:19073:15991	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_;f_;g_;s_Clostridia bacterium UC5.1-1E11	Bacteria	Firmicutes	Clostridia				Clostridia bacterium UC5.1-1E11
U	NS500322:33:H5CC5BGXX:1:11102:4485:9969	unclassified							
C	NS500322:33:H5CC5BGXX:1:11105:2384:5644	root;k_Bacteria	Bacteria						
C	NS500322:33:H5CC5BGXX:1:11104:9818:15580	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales	Bacteria	Firmicutes	Clostridia	Clostridiales			
C	NS500322:33:H5CC5BGXX:1:11105:11821:3596	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Rikenellaceae;g_Alistipes;s_Alistipes sp. CAG:514	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes sp. CAG:514
U	NS500322:33:H5CC5BGXX:1:11104:10339:1895	unclassified							
U	NS500322:33:H5CC5BGXX:1:11101:11821:8095	unclassified							
C	NS500322:33:H5CC5BGXX:1:11104:4736:4362	root;k_Bacteria;p_Firmicutes;c_;o_;f_;g_;s_Firmicutes bacterium ASF500	Bacteria	Firmicutes					Firmicutes bacterium ASF500
U	NS500322:33:H5CC5BGXX:1:11101:13572:14912	unclassified							
C	NS500322:33:H5CC5BGXX:1:11101:17131:12077	root;k_Bacteria	Bacteria						
U	NS500322:33:H5CC5BGXX:1:11103:7542:19986	unclassified							
U	NS500322:33:H5CC5BGXX:1:11104:1221:2228	unclassified							
U	NS500322:33:H5CC5BGXX:1:11103:1086:4190	unclassified							
U	NS500322:33:H5CC5BGXX:1:11105:13511:2261	unclassified							
U	NS500322:33:H5CC5BGXX:1:11101:11915:7028	unclassified							
U	NS500322:33:H5CC5BGXX:1:11103:22673:6380	unclassified							
C	NS500322:33:H5CC5BGXX:1:11104:17516:10869	root;k_Bacteria	Bacteria						
C	NS500322:33:H5CC5BGXX:1:11103:15590:3905	root;k_Bacteria;p_Firmicutes	Bacteria	Firmicutes					
C	NS500322:33:H5CC5BGXX:1:11104:14307:3497	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Fusicatenibacter;s_Fusicatenibacter saccharivorans	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Fusicatenibacter	Fusicatenibacter saccharivorans
U	NS500322:33:H5CC5BGXX:1:11101:8554:12748	unclassified							
C	NS500322:33:H5CC5BGXX:1:11102:21213:11228	root;k_Viruses;p_;c_;o_Ortervirales;f_Retroviridae	Viruses			Ortervirales	Retroviridae		
U	NS500322:33:H5CC5BGXX:1:11102:22031:7541	unclassified							
